name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions
surabaya;08/02/2024 14:00;31;36.5;24;66.38;0;0;;0;0;6.8;22.3;30;1008;50;10;878;3.2;9;30;Partially cloudy
surabaya;08/02/2024 15:00;32;37.9;24;62.71;0;0;;0;0;6.1;16.6;30;1008;27.4;10;712;2.6;7;30;Partially cloudy
surabaya;08/02/2024 16:00;30.4;36.1;24.4;70.36;0;0;;0;0;6.1;10;80;1008.4;44.7;10;526;1.9;5;30;Partially cloudy
surabaya;08/02/2024 17:00;30;37.4;26;79.2;0;0;;0;0;9.4;5.4;20;1009;27.4;10;279;1;3;30;Partially cloudy
surabaya;08/02/2024 18:00;27;31.2;26;94.27;0;0;;0;0;10.8;9.4;260;1009;27.4;6;52;0.2;0;10;Partially cloudy
surabaya;08/02/2024 19:00;27;31.1;25.7;92.28;0.3;100;rain;0;0;8.6;11.2;243;1010.3;63.2;7;0;0;0;10;Rain, Partially cloudy
surabaya;08/02/2024 20:00;26;26;25;94.23;0;0;;0;0;5.4;11.2;240;1010;27.4;8;0;0;0;10;Partially cloudy
surabaya;08/02/2024 21:00;26;26;25;94.23;0;0;;0;0;2.9;5.4;250;1012;27.4;8;0;0;0;10;Partially cloudy
surabaya;08/02/2024 22:00;26;26;24.8;92.95;0;0;;0;0;2.9;3.6;270;1012.3;44.7;8;0;0;0;10;Partially cloudy
surabaya;08/02/2024 23:00;26;26;25;94.23;0;0;;0;0;4;3.6;250;1012;27.4;8;0;0;0;10;Partially cloudy
surabaya;09/02/2024 00:00;26;26;25;94.23;0;0;;0;0;5.8;11.2;270;1011;27.4;8;0;0;0;10;Partially cloudy
surabaya;09/02/2024 01:00;25.8;25.8;24.2;91.34;0;0;;0;0;5.4;3;277;1011.5;74.5;6.7;0;0;0;10;Partially cloudy
surabaya;09/02/2024 02:00;25;25;24;94.19;0;0;;0;0;5.8;3.6;250;1010;27.4;5;0;0;0;10;Partially cloudy
surabaya;09/02/2024 03:00;25;25;25;100;0;0;;0;0;6.8;7.6;240;1010;27.4;5;0;0;0;10;Partially cloudy
surabaya;09/02/2024 04:00;25;25;24.3;95.74;0;0;;0;0;5;1.8;243;1010;74.5;6.4;0;0;0;10;Partially cloudy
surabaya;09/02/2024 05:00;25;25;25;100;0;0;;0;0;5.8;5.4;220;1010;27.4;4;0;0;0;10;Partially cloudy
surabaya;09/02/2024 06:00;25;25;24;94.19;0;0;;0;0;4;7.6;270;1010;27.4;4;9;0;0;10;Partially cloudy
surabaya;09/02/2024 07:00;26;26;25.5;96.74;0;0;;0;0;1.8;3.6;240;1011.3;5;5;152;0.5;2;10;Clear
surabaya;09/02/2024 08:00;28;32.7;25;83.79;0;0;;0;0;2.2;1.8;221.7;1011;0;5;422;1.5;4;10;Clear
surabaya;09/02/2024 09:00;30;36.2;25;74.63;0;0;;0;0;2.2;7.6;30;1011;0;7;657;2.4;7;10;Clear
surabaya;09/02/2024 10:00;31.2;37.7;24.7;68.47;0;0;;0;0;4;12.3;53;1011.3;28.3;10;844;3;8;10;Partially cloudy
surabaya;09/02/2024 11:00;32;40.6;26;70.66;0;0;;0;0;6.5;11.2;50;1010;27.4;10;965;3.5;10;10;Partially cloudy
surabaya;09/02/2024 12:00;32;42.3;27;74.95;0;0;;0;0;7.2;13;50;1010;27.4;10;1021;3.7;10;10;Partially cloudy
surabaya;09/02/2024 13:00;33.1;39.2;23.9;58.35;0;0;;0;0;7.6;12.6;334;1009.4;37.5;11.4;994;3.6;10;10;Partially cloudy
surabaya;09/02/2024 14:00;33;42.1;26;66.78;0;0;;0;0;8.3;18.4;40;1008;27.4;10;913;3.3;9;10;Partially cloudy
surabaya;09/02/2024 15:00;32.1;39.3;25.1;66.59;0;0;;0;0;7.2;14.8;40;1007;50;10;737;2.7;7;30;Partially cloudy
surabaya;09/02/2024 16:00;31.8;39;25;67.47;0;0;rain;0;0;5;11.3;1;1008.1;82;9.5;502;1.8;5;30;Partially cloudy
surabaya;09/02/2024 17:00;29;35.6;26;83.9;0;0;;0;0;5.4;14.8;10;1008;50;8;257;0.9;3;30;Partially cloudy
surabaya;09/02/2024 18:00;29;36.8;27;88.99;0;0;rain;0;0;7.6;5.4;60;1009;27.4;10;51;0.2;0;30;Partially cloudy
surabaya;09/02/2024 19:00;29.2;35.4;25.5;80.32;0.3;100;rain;0;0;4.3;10.8;232;1010.7;82.9;7.2;0;0;0;10;Rain, Partially cloudy
surabaya;09/02/2024 20:00;27;31.2;26;94.27;0;0;rain;0;0;13.7;7.6;210;1012;50;5;0;0;0;10;Partially cloudy
surabaya;09/02/2024 21:00;26;26;26;100;0;0;;0;0;13.7;9.4;160;1012;50;5;0;0;0;10;Partially cloudy
surabaya;09/02/2024 22:00;26.1;26.1;25.9;99.03;2;100;rain;0;0;11.9;7.6;150;1012.4;66.4;4;0;0;0;10;Rain, Partially cloudy
surabaya;09/02/2024 23:00;26;26;26;100;0;0;;0;0;6.1;5.4;300;1012;50;4;0;0;0;10;Partially cloudy
surabaya;10/02/2024 00:00;26;26;26;100;0;0;;0;0;4;9.4;270;1012;50;4;0;0;0;10;Partially cloudy
surabaya;10/02/2024 01:00;25.3;25.3;25;98.45;0.9;100;rain;0;0;6.5;6.8;303;1012.1;66.4;5;0;0;0;10;Rain, Partially cloudy
surabaya;10/02/2024 02:00;26;26;26;100;0;0;rain;0;0;7.9;3.6;250.5;1011;50;7;0;0;0;10;Partially cloudy
surabaya;10/02/2024 03:00;26;26;26;100;0;0;rain;0;0;6.5;3.6;180;1011;50;4;0;0;0;10;Partially cloudy
surabaya;10/02/2024 04:00;25.9;25.9;25.7;98.45;0;0;rain;0;0;6.1;4.8;250;1011.2;66.4;4;0;0;0;10;Partially cloudy
surabaya;10/02/2024 05:00;26;26;26;100;0;0;rain;0;0;7.2;5.4;210;1011;50;4;0;0;0;10;Partially cloudy
surabaya;10/02/2024 06:00;26;26;26;100;0;0;;0;0;5.8;5.4;250;1011;50;4;2;0;0;10;Partially cloudy
surabaya;10/02/2024 07:00;26;26;25.3;95.94;1;100;rain;0;0;5.4;1.1;250;1012.6;85.4;6.8;36;0.1;0;10;Rain, Partially cloudy
surabaya;10/02/2024 08:00;27;31.2;26;94.27;0;0;;0;0;5.4;5.4;200;1012;50;5;239;0.9;2;10;Partially cloudy
surabaya;10/02/2024 09:00;27;31.2;26;94.27;0;0;;0;0;5;3.6;266.4;1013;50;5;496;1.8;5;10;Partially cloudy
surabaya;10/02/2024 10:00;28.9;36.2;26.6;86.95;0.2;100;rain;0;0;8.6;5.4;50;1013.2;66.4;8;704;2.5;7;30;Rain, Partially cloudy
surabaya;10/02/2024 11:00;29;36.8;27;88.99;0;0;rain;0;0;12.2;5.4;276.8;1012;50;10;837;3;8;30;Partially cloudy
surabaya;10/02/2024 12:00;30;38.8;27;84.01;0;0;;0;0;14.4;7.6;80;1011;50;10;790;2.8;8;30;Partially cloudy
surabaya;10/02/2024 13:00;29.2;35.5;25.6;80.71;0;0;;0;0;10.1;19.7;313;1011.2;51.3;10;595;2.1;6;30;Partially cloudy
surabaya;10/02/2024 14:00;28;31.9;24;78.92;0;0;;0;0;9.7;27.7;270;1011;89;9;524;1.9;5;30;Partially cloudy
surabaya;10/02/2024 15:00;28;33.6;26;88.92;0;0;rain;0;0;12.6;13;240;1010;27.4;10;345;1.2;3;30;Partially cloudy
surabaya;10/02/2024 16:00;27.3;31.8;25.6;90.34;0;0;rain;0;0;7.6;10.5;240;1010.2;66.4;10;305;1.1;3;30;Partially cloudy
surabaya;10/02/2024 17:00;28;33.6;26;88.92;0;0;rain;0;0;6.5;7.6;270;1010;50;10;24;0.1;0;10;Partially cloudy
surabaya;10/02/2024 18:00;27;31.2;26;94.27;0;0;rain;0;0;5.4;11.2;240;1011;27.4;10;3;0;0;10;Partially cloudy
surabaya;10/02/2024 19:00;26.8;30.3;25.5;92.66;0;0;rain;0;0;9.4;1.6;220;1011.7;70.4;7.1;0;0;0;10;Partially cloudy
surabaya;10/02/2024 20:00;26;26;25;94.23;0;0;rain;0;0;13.7;7.6;220;1012;27.4;5;0;0;0;10;Partially cloudy
surabaya;10/02/2024 21:00;26;26;25;94.23;0;0;rain;0;0;14.4;5.4;230;1013;27.4;5;0;0;0;10;Partially cloudy
surabaya;10/02/2024 22:00;26;26;24.9;93.32;0;0;rain;0;0;15.5;3.6;250;1013.3;38.2;5;0;0;0;10;Partially cloudy
surabaya;10/02/2024 23:00;25;25;25;100;0;0;rain;0;0;20.2;7.6;270;1013;27.4;6;0;0;0;10;Partially cloudy
surabaya;11/02/2024 00:00;26;26;26;100;0;0;rain;0;0;26.3;7.6;230;1012;27.4;5;0;0;0;10;Partially cloudy
surabaya;11/02/2024 01:00;25.3;25.3;24.9;97.68;0;0;rain;0;0;22.7;8.1;254;1012.2;38.2;5;0;0;0;10;Partially cloudy
surabaya;11/02/2024 02:00;25;25;25;100;0;0;;0;0;19.1;9.4;240;1011;27.4;3;0;0;0;10;Partially cloudy
surabaya;11/02/2024 03:00;25;25;25;100;0;0;rain;0;0;16.6;9.4;280;1011;27.4;3;0;0;0;10;Partially cloudy
surabaya;11/02/2024 04:00;25.1;25.1;24.9;98.64;0;0;;0;0;15.8;5.4;263;1011.3;38.2;2;0;0;0;10;Partially cloudy
surabaya;11/02/2024 05:00;25;25;25;100;0;0;;0;0;14.8;5.4;210;1011;27.4;2;0;0;0;10;Partially cloudy
surabaya;11/02/2024 06:00;25;25;25;100;0;0;;0;0;15.8;7.6;230;1011;27.4;3;2;0;0;10;Partially cloudy
surabaya;11/02/2024 07:00;26;26;25.8;98.45;0;0;;0;0;18;11.2;247;1012.2;44.7;4;15;0.1;0;10;Partially cloudy
surabaya;11/02/2024 08:00;28;33.6;26;88.92;0;0;;0;0;17.6;9.4;250;1012;27.4;7;40;0.1;0;10;Partially cloudy
surabaya;11/02/2024 09:00;29;35.6;26;83.9;0;0;;0;0;15.8;11.2;210;1012;27.4;10;206;0.7;2;10;Partially cloudy
surabaya;11/02/2024 10:00;30.9;38.5;25.6;73.34;0;0;;0;0;15.1;12.4;137;1012.5;48;10;634;2.3;6;30;Partially cloudy
surabaya;11/02/2024 11:00;31;39.1;26;74.79;0;0;;0;0;14.4;9.4;260;1012;50;10;895;3.2;9;30;Partially cloudy
surabaya;11/02/2024 12:00;32;40.6;26;70.66;0;0;;0;0;13.7;13;260;1011;50;10;1028;3.7;10;30;Partially cloudy
surabaya;11/02/2024 13:00;31.8;40.3;25.9;71.2;0.1;100;rain;0;0;14.4;18.3;342;1010.6;82;10.7;979;3.5;10;30;Rain, Partially cloudy
surabaya;11/02/2024 14:00;25;25;24;94.19;0;0;;0;0;13.7;37.1;50;1010;89;1;771;2.8;8;60;Partially cloudy
surabaya;11/02/2024 15:00;24;24;24;100;0;0;;0;0;16.6;24.1;320;1010;89;2;651;2.3;7;60;Partially cloudy
surabaya;11/02/2024 16:00;24.7;24.7;23.7;94.18;0;0;rain;0;0;15.8;12.3;274;1009.6;92.6;8;475;1.7;5;60;Overcast
surabaya;11/02/2024 17:00;25;25;25;100;0;0;rain;0;0;17.3;14.8;240;1011;89;5;110;0.4;1;30;Partially cloudy
surabaya;11/02/2024 18:00;25;25;25;100;0;0;rain;0;0;11.9;5.4;200;1011;89;5;4;0;0;10;Partially cloudy
surabaya;11/02/2024 19:00;24.9;24.9;24.2;96.13;0;0;rain;0;0;7.6;3.2;270;1011.9;85.4;5.7;0;0;0;10;Partially cloudy
surabaya;11/02/2024 20:00;25;25;25;100;0;0;;0;0;5;7.6;230;1012;27.4;7;0;0;0;10;Partially cloudy
surabaya;11/02/2024 21:00;25;25;25;100;0;0;rain;0;0;5.8;5.4;250;1013;27.4;7;0;0;0;10;Partially cloudy
surabaya;11/02/2024 22:00;25;25;24.3;95.74;2;100;rain;0;0;9;2.2;270;1013.6;85.4;7.7;0;0;0;10;Rain, Partially cloudy
surabaya;11/02/2024 23:00;25;25;25;100;0;0;;0;0;13.7;9.4;250;1013;27.4;7;0;0;0;10;Partially cloudy
surabaya;12/02/2024 00:00;25;25;25;100;0;0;;0;0;19.1;5.4;250;1012;27.4;7;0;0;0;10;Partially cloudy
surabaya;12/02/2024 01:00;25;25;24.7;98.06;0;0;;0;0;21.6;5.1;270;1011.6;44.7;7;0;0;0;10;Partially cloudy
surabaya;12/02/2024 02:00;25;25;25;100;0;0;;0;0;19.1;11.2;280;1011;27.4;4;0;0;0;10;Partially cloudy
surabaya;12/02/2024 03:00;25;25;25;100;0;0;;0;0;19.8;11.2;270;1011;27.4;4;0;0;0;10;Partially cloudy
surabaya;12/02/2024 04:00;24.9;24.9;24.7;98.63;0;0;;0;0;16.9;7.5;260;1010.5;44.7;4;0;0;0;10;Partially cloudy
surabaya;12/02/2024 05:00;25;25;25;100;0;0;;0;0;14;5.4;260;1011;27.4;4;0;0;0;10;Partially cloudy
surabaya;12/02/2024 06:00;25;25;25;100;0;0;;0;0;14.4;9.4;280;1011;27.4;4;9;0;0;10;Partially cloudy
surabaya;12/02/2024 07:00;26;26;25.1;94.47;82.9;100;rain;0;0;17.3;3.5;267;1012.5;45.5;7.8;147;0.5;1;10;Rain, Partially cloudy
surabaya;12/02/2024 08:00;28;34.5;27;94.32;0;0;;0;0;17.3;11.2;240;1012;27.4;6;309;1.1;3;10;Partially cloudy
surabaya;12/02/2024 09:00;29;36.8;27;88.99;0;0;;0;0;17.6;11.2;250;1013;27.4;8;604;2.2;6;30;Partially cloudy
surabaya;12/02/2024 10:00;30.1;37.5;25.9;78.14;0;0;;0;0;16.9;7.6;257;1012;31.6;10;847;3;8;30;Partially cloudy
surabaya;12/02/2024 11:00;32;40.6;26;70.66;0;0;;0;0;17.6;11.2;240;1011;27.4;10;977;3.5;10;30;Partially cloudy
surabaya;12/02/2024 12:00;33;39.3;24;59.27;0;0;;0;0;16.2;13;240;1010;27.4;10;1034;3.7;10;30;Partially cloudy
surabaya;12/02/2024 13:00;33.7;40.7;24.4;58.23;0;0;;0;0;13.7;14.2;263;1010.1;50;10;1009;3.6;10;30;Partially cloudy
surabaya;12/02/2024 14:00;34;40.6;24;56.04;0;0;;0;0;13.3;3.6;260;1009;27.4;10;909;3.3;9;30;Partially cloudy
surabaya;12/02/2024 15:00;31;40.6;27;79.33;0;0;;0;0;14.4;20.5;130;1009;50;10;687;2.5;7;30;Partially cloudy
surabaya;12/02/2024 16:00;30;38.8;27;84.01;0;0;;0;0;14.4;14.8;110;1009;50;5;525;1.9;5;30;Partially cloudy
surabaya;12/02/2024 17:00;25;25;25;100;0;0;;0;0;15.1;18.4;40;1009;50;5;268;1;3;60;Partially cloudy
surabaya;12/02/2024 18:00;26;26;26;100;0;0;rain;0;0;11.9;3.6;20;1010;27.4;8;51;0.2;0;30;Partially cloudy
surabaya;12/02/2024 19:00;27.3;31.9;25.8;91.38;2;100;rain;0;0;4.7;2.3;253;1011.3;78.4;7.6;0;0;0;30;Rain, Partially cloudy
surabaya;12/02/2024 20:00;26;26;26;100;0;0;;0;0;4;9.4;240;1012;27.4;8;0;0;0;10;Partially cloudy
surabaya;12/02/2024 21:00;27;31.2;26;94.27;0;0;rain;0;0;3.6;5.4;280;1012;27.4;8;0;0;0;10;Partially cloudy
surabaya;12/02/2024 22:00;26.5;26.5;25.1;92.09;0.5;100;rain;0;0;6.1;5.1;260;1013.5;85.4;6;0;0;0;10;Rain, Partially cloudy
surabaya;12/02/2024 23:00;25;25;25;100;0;0;;0;0;9;3.6;259;1013;27.4;3;0;0;0;10;Partially cloudy
surabaya;13/02/2024 00:00;26;26;26;100;0;0;;0;0;9.7;5.4;250;1012;27.4;6;0;0;0;10;Partially cloudy
surabaya;13/02/2024 01:00;26.2;26.2;25.3;94.47;16;100;rain;0;0;14;2.3;230;1012.2;78.4;6.7;0;0;0;10;Rain, Partially cloudy
surabaya;13/02/2024 02:00;25;25;25;100;0;0;;0;0;12.2;3.6;260;1011;27.4;6;0;0;0;10;Partially cloudy
surabaya;13/02/2024 03:00;25;25;25;100;0;0;;0;0;11.9;3.6;250;1011;27.4;4;0;0;0;10;Partially cloudy
surabaya;13/02/2024 04:00;25.2;25.2;25;99.03;0;0;;0;0;11.2;2.4;290;1011.3;51.3;4;0;0;0;10;Partially cloudy
surabaya;13/02/2024 05:00;26;26;26;100;0;0;;0;0;10.1;3.6;270;1011;27.4;4;0;0;0;10;Partially cloudy
surabaya;13/02/2024 06:00;26;26;25;94.23;0;0;;0;0;6.1;5.4;300;1012;27.4;4;9;0;0;3;Partially cloudy
surabaya;13/02/2024 07:00;27.2;31.5;25.7;91.69;0;0;;0;0;5.8;1.3;250;1012.4;55.4;7.5;134;0.5;1;10;Partially cloudy
surabaya;13/02/2024 08:00;29;35.6;26;83.9;0;0;;0;0;3.6;7.6;210;1012;27.4;7;352;1.3;4;10;Partially cloudy
surabaya;13/02/2024 09:00;30;37.4;26;79.2;0;0;;0;0;3.2;7.6;200;1012;27.4;10;642;2.3;6;30;Partially cloudy
surabaya;13/02/2024 10:00;31;39.1;25.9;74.36;0;0;;0;0;2.9;6.6;347;1012.4;52.5;10;846;3;8;30;Partially cloudy
surabaya;13/02/2024 11:00;31;40.6;27;79.33;0;0;;0;0;3.6;7.6;100;1011;50;10;975;3.5;10;30;Partially cloudy
surabaya;13/02/2024 12:00;32;42.3;27;74.95;0;0;;0;0;4.7;9.4;100;1010;50;10;1028;3.7;10;30;Partially cloudy
surabaya;13/02/2024 13:00;32.8;41.4;25.7;66.21;0;0;rain;0;0;4.3;10.1;346;1009.6;72;10.7;938;3.4;9;30;Partially cloudy
surabaya;13/02/2024 14:00;32;42.3;27;74.95;0;0;;0;0;4;9.4;40;1009;50;10;883;3.2;9;30;Partially cloudy
surabaya;13/02/2024 15:00;32;42.3;27;74.95;0;0;;0;0;2.9;14.8;100;1008;50;10;714;2.6;7;30;Partially cloudy
surabaya;13/02/2024 16:00;31.2;39.3;26;73.95;0;0;;0;0;3.2;9.2;73;1008.7;90;10;496;1.8;5;30;Partially cloudy
surabaya;13/02/2024 17:00;31;39.1;26;74.79;0;0;;0;0;4.7;16.6;90;1009;50;10;255;0.9;3;60;Partially cloudy
surabaya;13/02/2024 18:00;30;38.8;27;84.01;0;0;;0;0;5.4;9.4;20;1010;50;9;49;0.2;0;30;Partially cloudy
surabaya;13/02/2024 19:00;29.2;36.1;26;83.11;0;0;;0;0;5.8;8.1;10;1010.4;63.2;8;0;0;0;30;Partially cloudy
surabaya;13/02/2024 20:00;29;35.6;26;83.9;0;0;;0;0;5.4;3.6;26.4;1011;50;8;0;0;0;30;Partially cloudy
surabaya;13/02/2024 21:00;29;36.8;27;88.99;0;0;rain;0;0;5.4;5.4;350;1011;50;8;0;0;0;30;Partially cloudy
surabaya;13/02/2024 22:00;29;36.2;26.4;85.62;0;0;;0;0;5;6.3;347;1012.3;63.2;8;0;0;0;30;Partially cloudy
surabaya;13/02/2024 23:00;29;36.8;27;88.99;0;0;;0;0;4.7;7.6;350;1012;50;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 00:00;28;34.5;27;94.32;0;0;;0;0;2.9;9.4;340;1012;50;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 01:00;26.4;26.4;25;92.15;0;0;;0;0;2.2;1.3;190;1011.3;89;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 02:00;26;26;26;100;0;0;;0;0;1.4;7.6;220;1010;50;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 03:00;26;26;26;100;0;0;;0;0;1.4;5.4;260;1010;89;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 04:00;26.1;26.1;25.9;98.65;0.8;100;rain;0;0;1.4;5.4;193;1010.3;63.2;7;0;0;0;30;Rain, Partially cloudy
surabaya;14/02/2024 05:00;26;26;26;100;0;0;;0;0;2.2;3.6;240;1010;50;6;0;0;0;30;Partially cloudy
surabaya;14/02/2024 06:00;26;26;26;100;0;0;rain;0;0;2.2;3.6;230;1011;50;5;8;0;0;30;Partially cloudy
surabaya;14/02/2024 07:00;27;31.6;26.5;97.14;0;0;;0;0;2.9;4.2;210;1011.5;51.3;5;165;0.6;2;30;Partially cloudy
surabaya;14/02/2024 08:00;28;34.5;27;94.32;0;0;rain;0;0;1.4;5.4;180;1012;27.4;5;415;1.5;4;30;Partially cloudy
surabaya;14/02/2024 09:00;29;36.8;27;88.99;0;0;;0;0;2.5;3.6;74.8;1012;27.4;8;647;2.3;6;30;Partially cloudy
surabaya;14/02/2024 10:00;30.9;40.1;26.7;78.11;0;0;;0;0;2.9;6.1;20;1012.3;66.4;8;827;3;8;30;Partially cloudy
surabaya;14/02/2024 11:00;28;34.5;27;94.32;0;0;rain;0;0;3.6;13;70;1011;50;5;947;3.4;9;30;Partially cloudy
surabaya;14/02/2024 12:00;30;40.4;28;89.07;0;0;;0;0;5.8;11.2;40;1010;27.4;7;980;3.5;10;30;Partially cloudy
surabaya;14/02/2024 13:00;30.7;38.9;26.2;76.95;0;0;;0;0;7.2;11.2;328;1010.4;85.4;9.4;912;3.3;9;60;Partially cloudy
surabaya;14/02/2024 14:00;31;40.6;27;79.33;0;0;;0;0;8.6;16.6;40;1008;27.4;9;802;2.9;8;30;Partially cloudy
surabaya;14/02/2024 15:00;31;40.6;27;79.33;0;0;rain;0;0;9.7;14.8;10;1008;27.4;9;574;2.1;6;30;Partially cloudy
surabaya;14/02/2024 16:00;30.3;39.4;26.9;82.12;0;0;rain;0;0;11.9;9.9;40;1008.1;51.3;10;375;1.3;4;30;Partially cloudy
surabaya;14/02/2024 17:00;30;38.8;27;84.01;0;0;rain;0;0;12.2;11.2;30;1009;27.4;10;153;0.6;2;30;Partially cloudy
surabaya;14/02/2024 18:00;29;36.8;27;88.99;0;0;;0;0;9;7.6;30;1009;27.4;9;23;0.1;0;30;Partially cloudy
surabaya;14/02/2024 19:00;29.1;36.1;26.3;84.71;0;0;;0;0;7.6;5.7;7;1010.4;56.4;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 20:00;29;36.8;27;88.99;0;0;;0;0;5.4;5.4;10;1011;27.4;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 21:00;28;34.5;27;94.32;0;0;;0;0;5.8;5.4;360;1011;27.4;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 22:00;28.3;34.6;26.5;90.1;0;0;;0;0;4.7;4.1;43;1011.8;41.4;8;0;0;0;30;Partially cloudy
surabaya;14/02/2024 23:00;28;34.5;27;94.32;0;0;;0;0;2.2;7.6;140;1011;27.4;6;0;0;0;30;Partially cloudy
surabaya;15/02/2024 00:00;28;34.5;27;94.32;0;0;;0;0;1.8;1.8;285.8;1010;27.4;8;0;0;0;30;Partially cloudy
surabaya;15/02/2024 01:00;28;34.4;26.9;93.41;0.5;100;rain;0;0;2.5;3.6;10;1010.3;44.7;8;0;0;0;30;Rain, Partially cloudy
surabaya;15/02/2024 02:00;27;31.8;27;100;0;0;;0;0;4;1.8;224.9;1010;27.4;5;0;0;0;10;Partially cloudy
surabaya;15/02/2024 03:00;25.6;25.6;24.2;91.98;0;0;;0;0;2.5;2.2;240.2;1010;5;24.1;0;0;0;10;Clear
surabaya;15/02/2024 04:00;27.7;33.5;26.9;95.42;0;0;;0;0;2.2;0;228.5;1010.4;80;5;0;0;0;10;Partially cloudy
surabaya;15/02/2024 05:00;25.4;25.4;24.1;92.53;0;0;;0;0;2.2;2.2;222.3;1011;5;24.1;0;0;0;10;Clear
surabaya;15/02/2024 06:00;25.7;25.7;24.2;91.44;0;0;;0;0;2.2;1.8;211;1011;3.3;24.1;9;0;0;10;Clear
surabaya;15/02/2024 07:00;27.9;34.9;27.5;97.16;0;0;;0;0;2.5;5.4;153;1012.2;44.7;5;167;0.6;2;30;Partially cloudy
surabaya;15/02/2024 08:00;29;38.2;28;94.36;0;0;;0;0;2.2;3.6;189.9;1012;50;8;419;1.5;4;30;Partially cloudy
surabaya;15/02/2024 09:00;30;40.4;28;89.07;0;0;;0;0;1.8;7.6;140;1012;50;9;655;2.4;7;30;Partially cloudy
surabaya;15/02/2024 10:00;31.3;41.9;27.4;79.59;0;0;;0;0;2.9;10;107;1011.4;50;9.7;848;3.1;8;30;Partially cloudy
surabaya;15/02/2024 11:00;32;46.2;29;84.22;0;0;;0;0;2.9;9.4;110;1010;50;10;977;3.5;10;30;Partially cloudy
surabaya;15/02/2024 12:00;32;42.3;27;74.95;0;0;rain;0;0;3.2;7.6;60;1010;50;10;1020;3.7;10;30;Partially cloudy
surabaya;15/02/2024 13:00;33.6;39.4;23.5;55.35;0;0;rain;0;0;4;11.2;341;1008.9;55;10;961;3.5;10;30;Partially cloudy
surabaya;15/02/2024 14:00;33;40.6;25;62.93;0;0;;0;0;5.8;11.2;50;1008;27.4;10;651;2.3;7;30;Partially cloudy
surabaya;15/02/2024 15:00;33;40.6;25;62.93;0;0;rain;0;0;5.4;18.4;30;1007;27.4;10;597;2.1;6;30;Partially cloudy
surabaya;15/02/2024 16:00;30.4;38.7;26.4;79.01;0;0;rain;0;0;3.6;12.3;247;1008.3;86;7.3;526;1.9;5;30;Partially cloudy
surabaya;15/02/2024 17:00;29;34.5;25;79.06;0;0;;0;0;4.7;7.6;220;1008;27.4;9;277;1;3;30;Partially cloudy
surabaya;15/02/2024 18:00;28;32.7;25;83.79;0;0;;0;0;5;14.8;180;1009;50;8;50;0.2;0;30;Partially cloudy
surabaya;15/02/2024 19:00;29.7;37.1;26.1;81.33;0.1;100;rain;0;0;3.6;8.3;338;1011.2;75;7.7;0;0;0;30;Rain, Partially cloudy
surabaya;15/02/2024 20:00;28;34.5;27;94.32;0;0;;0;0;5;11.2;70;1011;50;8;0;0;0;30;Partially cloudy
surabaya;15/02/2024 21:00;28;33.6;26;88.92;0;0;;0;0;6.5;9.4;290;1012;50;8;0;0;0;30;Partially cloudy
surabaya;15/02/2024 22:00;28.2;33.7;25.6;85.68;0;0;rain;0;0;4.7;5;264;1012.4;48.4;8;0;0;0;30;Partially cloudy
surabaya;15/02/2024 23:00;27;30.6;25;88.84;0;0;rain;0;0;4.3;9.4;270;1012;27.4;7;0;0;0;10;Partially cloudy
surabaya;16/02/2024 00:00;27;30.6;25;88.84;0;0;rain;0;0;4;3.6;210;1010;27.4;7;0;0;0;10;Partially cloudy
surabaya;16/02/2024 01:00;27.5;32;25.5;89.19;0;0;rain;0;0;5.4;0.7;220;1010.4;67.5;7.1;0;0;0;10;Partially cloudy
surabaya;16/02/2024 02:00;26;26;26;100;0;0;;0;0;5.8;7.6;260;1010;27.4;5;0;0;0;10;Partially cloudy
surabaya;16/02/2024 03:00;27;31.2;26;94.27;0;0;;0;0;5;7.6;250;1010;27.4;4;0;0;0;10;Partially cloudy
surabaya;16/02/2024 04:00;26;26;26;100;0;0;;0;0;5.8;5.4;230;1010;27.4;3;0;0;0;10;Partially cloudy
surabaya;16/02/2024 05:00;26;26;26;100;0;0;;0;0;6.1;3.6;270;1010;27.4;2;0;0;0;10;Partially cloudy
surabaya;16/02/2024 06:00;26;26;26;100;0;0;;0;0;5;7.6;240;1011;27.4;2;9;0;0;10;Partially cloudy
surabaya;16/02/2024 07:00;27.5;32;25.6;89.4;0;0;;0;0;4;5.1;213;1011.6;34.5;6.9;169;0.6;2;10;Partially cloudy
surabaya;16/02/2024 08:00;29;36.8;27;88.99;0;0;;0;0;4;5.4;200;1011;27.4;5;421;1.5;4;30;Partially cloudy
surabaya;16/02/2024 09:00;31;39.1;26;74.79;0;0;;0;0;3.2;9.4;130;1011;27.4;8;659;2.4;7;30;Partially cloudy
